trojan,vmess,shadowsocks
90262.0,86027.0,105833.0
90545.0,73461.0,99654.0
90940.0,72849.0,93816.0
90748.0,85289.0,188840.0
90465.0,73481.0,149887.0
90778.0,73350.0,87142.0
121883.0,73479.0,111622.0
91407.0,73284.0,117953.0
90431.0,85409.0,86967.0
90351.0,73351.0,86722.0
90576.0,67161.0,86785.0
90420.0,85615.0,87296.0
116114.0,85593.0,99398.0
91728.0,73517.0,86673.0
90000.0,73085.0,87183.0
90197.0,54923.0,106117.0
90952.0,85439.0,232523.0
90405.0,85736.0,86924.0
90868.0,73205.0,74918.0
90469.0,85864.0,86589.0
90323.0,67219.0,74503.0
90748.0,85467.0,87087.0
90563.0,60991.0,93132.0
90728.0,74253.0,232244.0
90338.0,85183.0,231380.0
90508.0,85697.0,87098.0
90770.0,85209.0,86983.0
90378.0,60902.0,87097.0
91097.0,73431.0,74632.0
90616.0,73137.0,87185.0
90276.0,60839.0,74295.0
90893.0,73244.0,231548.0
89831.0,85382.0,132144.0
90244.0,73126.0,138450.0
90135.0,67176.0,87077.0
90638.0,85373.0,86954.0
90869.0,85348.0,86511.0
192465.0,73372.0,118319.0
90662.0,73418.0,87291.0
90207.0,74200.0,181292.0
90813.0,85652.0,106618.0
90062.0,85552.0,106093.0
90173.0,85151.0,106124.0
90667.0,73058.0,88437.0
90623.0,85900.0,105756.0
90558.0,73160.0,106379.0
90966.0,85277.0,106663.0
91036.0,85534.0,107002.0
90086.0,85531.0,106130.0
90808.0,85619.0,106810.0
90602.0,85564.0,106453.0
90541.0,85238.0,88862.0
90214.0,73530.0,106583.0
90548.0,73247.0,43251.0
90909.0,85545.0,106564.0
90840.0,85479.0,4743.0
90820.0,85802.0,107087.0
91274.0,73456.0,107256.0
90761.0,73846.0,68991.0
90151.0,67229.0,106706.0
90732.0,73853.0,99771.0
90627.0,85410.0,106170.0
91286.0,73520.0,106360.0
90225.0,85719.0,105765.0
90202.0,73198.0,106349.0
90201.0,85880.0,106298.0
90432.0,85863.0,106381.0
90372.0,73099.0,105699.0
90604.0,73291.0,791.0
97523.0,73380.0,88042.0
90293.0,73868.0,106058.0
90625.0,86364.0,106107.0
91071.0,72922.0,87147.0
90821.0,86143.0,106555.0
90480.0,85657.0,105834.0
90603.0,72925.0,99439.0
90499.0,85463.0,108033.0
90578.0,85447.0,244658.0
90477.0,73930.0,106175.0
90433.0,85403.0,105601.0
90766.0,73062.0,106151.0
90765.0,67378.0,105328.0
90824.0,54918.0,106202.0
90595.0,73179.0,246200.0
90705.0,85802.0,106545.0
90297.0,85377.0,105715.0
90819.0,85850.0,100067.0
90876.0,85287.0,106097.0
90144.0,74002.0,245757.0
91188.0,73505.0,105726.0
91017.0,73387.0,105816.0
90707.0,73113.0,105926.0
90533.0,72973.0,106827.0
90319.0,85458.0,105727.0
90890.0,73320.0,106383.0
90402.0,73360.0,106138.0
90206.0,54686.0,106369.0
90499.0,85299.0,4743.0
90261.0,85692.0,106390.0
90672.0,85851.0,106193.0
90734.0,73457.0,105821.0
90125.0,73034.0,105940.0
90517.0,72961.0,106994.0
90901.0,85752.0,106246.0
91545.0,85595.0,106184.0
90275.0,73203.0,106111.0
90607.0,85484.0,106990.0
90636.0,86101.0,243852.0
90414.0,73898.0,106699.0
90209.0,73088.0,105855.0
90366.0,73090.0,107222.0
90155.0,73277.0,106635.0
90767.0,73360.0,105866.0
90993.0,85798.0,106530.0
90880.0,73031.0,106680.0
90226.0,85513.0,106631.0
90300.0,73327.0,106090.0
90487.0,73348.0,246605.0
90255.0,85154.0,74685.0
90644.0,73025.0,106754.0
90771.0,77184.0,106363.0
90533.0,60827.0,106824.0
90632.0,85344.0,105427.0
90816.0,72977.0,106831.0
90391.0,72977.0,106633.0
90692.0,73526.0,106497.0
90583.0,85927.0,106604.0
90673.0,73480.0,105503.0
90552.0,73245.0,105727.0
91321.0,85474.0,100768.0
90393.0,73464.0,106394.0
90467.0,73503.0,107529.0
90277.0,85683.0,106645.0
91215.0,73291.0,759.0
90568.0,75656.0,11599.0
91145.0,85169.0,106194.0
90808.0,85449.0,106344.0
90606.0,85156.0,106213.0
90926.0,85627.0,106330.0
89987.0,85854.0,105928.0
90271.0,73176.0,106046.0
90481.0,73611.0,74693.0
90140.0,85598.0,105894.0
90516.0,85331.0,106730.0
90531.0,73285.0,105872.0
90625.0,73216.0,106118.0
90546.0,91848.0,106925.0
90748.0,85397.0,105674.0
90819.0,73098.0,88762.0
90705.0,73448.0,106188.0
90846.0,85668.0,106008.0
90159.0,73014.0,106541.0
79069.0,73254.0,105886.0
90651.0,72980.0,106112.0
90767.0,73347.0,105864.0
90990.0,85808.0,93183.0
90402.0,73274.0,106540.0
90370.0,713.0,105727.0
90621.0,85745.0,106244.0
90871.0,86047.0,107739.0
90489.0,73229.0,106070.0
90909.0,85529.0,107107.0
90739.0,85883.0,93939.0
90728.0,73527.0,105945.0
90786.0,73156.0,105818.0
90561.0,86214.0,106506.0
90548.0,85318.0,105431.0
90567.0,73352.0,72593.0
90880.0,85969.0,105731.0
90588.0,73087.0,244668.0
90670.0,85719.0,106167.0
90353.0,85697.0,105980.0
90366.0,85761.0,106530.0
90585.0,85429.0,106150.0
90647.0,85541.0,105504.0
90648.0,73073.0,93832.0
90843.0,86002.0,106268.0
90192.0,85609.0,106321.0
90426.0,74354.0,105796.0
90514.0,73674.0,105814.0
90969.0,73441.0,93598.0
90523.0,73713.0,245069.0
90511.0,73342.0,246906.0
90389.0,85881.0,106802.0
90367.0,85299.0,105131.0
90757.0,73187.0,106825.0
90410.0,73302.0,107667.0
90932.0,72827.0,105699.0
91136.0,73399.0,106161.0
90111.0,85388.0,106634.0
90648.0,73363.0,106112.0
91895.0,85383.0,94139.0
90307.0,85380.0,107596.0
90513.0,72982.0,106395.0
90976.0,85247.0,107114.0
90584.0,85873.0,106806.0
90692.0,85445.0,106642.0
90205.0,73121.0,105772.0
90542.0,85546.0,107887.0
90358.0,73457.0,106304.0
90385.0,85386.0,105402.0
90493.0,73473.0,81104.0
90463.0,85722.0,105718.0
90398.0,86194.0,106264.0
90915.0,73099.0,106535.0
90708.0,73244.0,107852.0
90830.0,79245.0,105685.0
90576.0,85661.0,105935.0
90886.0,86021.0,106012.0
90956.0,85464.0,106059.0
90886.0,85865.0,106410.0
90834.0,92295.0,106405.0
89994.0,75298.0,105718.0
90736.0,85550.0,106140.0
91622.0,85947.0,107265.0
90030.0,73117.0,106321.0
90404.0,85663.0,18399.0
90720.0,72917.0,106187.0
90322.0,73346.0,106330.0
90794.0,85526.0,106329.0
90136.0,73341.0,108004.0
90982.0,85402.0,87142.0
89946.0,73442.0,105996.0
90738.0,72947.0,105992.0
91075.0,73110.0,106474.0
90372.0,73202.0,107124.0
90751.0,85386.0,106167.0
90494.0,73021.0,106959.0
88653.0,85164.0,106334.0
88939.0,73665.0,106643.0
211819.0,85712.0,105977.0
88918.0,85545.0,85134.0
89455.0,73444.0,106465.0
88761.0,85621.0,106245.0
89606.0,85831.0,106491.0
88898.0,86078.0,105957.0
4781.0,73286.0,106245.0
91397.0,73154.0,243451.0
4721.0,73660.0,87773.0
4721.0,73438.0,106902.0
4741.0,85548.0,106550.0
4741.0,73438.0,99293.0
4741.0,73075.0,106728.0
4717.0,73082.0,107756.0
4741.0,85472.0,106302.0
4741.0,72937.0,106396.0
4741.0,86497.0,105762.0
4665.0,85508.0,106205.0
4813.0,72868.0,238370.0
4753.0,85841.0,245780.0
4781.0,73188.0,187654.0
88829.0,85607.0,237792.0
89137.0,86280.0,246682.0
89176.0,85394.0,237555.0
212693.0,73038.0,244004.0
89116.0,73117.0,238296.0
211398.0,72942.0,244609.0
88998.0,73661.0,237749.0
211805.0,73240.0,244232.0
149019.0,73232.0,238167.0
89112.0,73250.0,238142.0
107911.0,73215.0,243869.0
218263.0,85705.0,243922.0
88804.0,73253.0,244802.0
126103.0,73173.0,237605.0
90417.0,73055.0,243318.0
88968.0,85845.0,238965.0
90513.0,85456.0,237046.0
90901.0,73443.0,244571.0
88702.0,85436.0,244594.0
89459.0,73093.0,244346.0
89372.0,86962.0,237609.0
89349.0,73209.0,245389.0
89556.0,73157.0,244336.0
150112.0,85466.0,243455.0
88816.0,85592.0,237895.0
90154.0,73479.0,239133.0
89410.0,73371.0,239720.0
88982.0,73142.0,237798.0
88628.0,86110.0,238594.0
91250.0,85210.0,237469.0
88930.0,85432.0,238399.0
88953.0,73375.0,244909.0
89088.0,73653.0,237439.0
88981.0,85342.0,238573.0
89468.0,73116.0,237552.0
162868.0,72684.0,240388.0
88674.0,86023.0,237686.0
89064.0,79889.0,237842.0
89134.0,85452.0,246696.0
89059.0,85223.0,238171.0
76731.0,73749.0,236879.0
162496.0,85683.0,238121.0
168847.0,85630.0,243988.0
88951.0,85658.0,239648.0
89010.0,104097.0,238847.0
88874.0,85554.0,219969.0
88758.0,85706.0,238017.0
89352.0,73347.0,243641.0
211904.0,73488.0,237633.0
113913.0,73511.0,242922.0
90628.0,85733.0,243159.0
89578.0,73607.0,238482.0
89003.0,73150.0,244074.0
162671.0,73437.0,131306.0
89058.0,85505.0,24521.0
218215.0,85324.0,87931.0
89210.0,73257.0,237887.0
91137.0,73608.0,238837.0
91158.0,85459.0,244389.0
212143.0,85455.0,239678.0
107818.0,85674.0,237278.0
88633.0,85247.0,207824.0
215457.0,73502.0,182034.0
212081.0,73445.0,238342.0
89185.0,73178.0,244458.0
219400.0,73151.0,244129.0
212199.0,85851.0,231679.0
211530.0,85439.0,243910.0
89256.0,73006.0,238078.0
89373.0,85599.0,238152.0
88931.0,73365.0,246032.0
88738.0,73692.0,237715.0
163157.0,72981.0,244466.0
89065.0,73576.0,199416.0
90967.0,73427.0,243673.0
162449.0,85286.0,195917.0
144528.0,86070.0,239076.0
101779.0,72975.0,238656.0
88907.0,73566.0,238130.0
199955.0,74527.0,247162.0
89626.0,85725.0,243583.0
188446.0,85365.0,246064.0
88859.0,73736.0,243709.0
88578.0,85868.0,243610.0
89135.0,73115.0,237876.0
89357.0,73019.0,239683.0
89842.0,85563.0,237847.0
89555.0,73258.0,238147.0
89847.0,85973.0,238195.0
89467.0,85800.0,237584.0
88788.0,85378.0,238417.0
213351.0,73214.0,237514.0
89692.0,85913.0,196562.0
89376.0,73448.0,237354.0
211474.0,73075.0,238032.0
89509.0,73437.0,237284.0
189260.0,73843.0,244422.0
212298.0,85737.0,238188.0
150078.0,73056.0,237313.0
89084.0,85427.0,237752.0
89438.0,85390.0,244173.0
89839.0,73185.0,244685.0
89618.0,215135.0,237689.0
181712.0,85973.0,237517.0
90909.0,214370.0,244544.0
89633.0,209308.0,238622.0
88835.0,11609.0,237999.0
162123.0,140774.0,237658.0
144446.0,91532.0,245947.0
88975.0,85408.0,237866.0
212224.0,152780.0,237766.0
213062.0,165702.0,237874.0
88787.0,103737.0,241062.0
219592.0,165530.0,238100.0
89424.0,152684.0,237781.0
88849.0,214847.0,238270.0
212002.0,73142.0,237834.0
211724.0,189722.0,243877.0
211570.0,214687.0,237370.0
206542.0,214320.0,244312.0
89307.0,214954.0,244210.0
89181.0,214820.0,244222.0
89564.0,85641.0,237231.0
88878.0,85401.0,238334.0
157292.0,85689.0,238326.0
89048.0,73200.0,237910.0
89172.0,85320.0,247138.0
88977.0,85494.0,243925.0
89086.0,208529.0,247013.0
89239.0,85281.0,237609.0
218165.0,129332.0,241865.0
88728.0,97807.0,237497.0
89378.0,211081.0,239537.0
89944.0,86819.0,243805.0
89091.0,183988.0,238380.0
219234.0,98160.0,245342.0
88973.0,221068.0,244318.0
89139.0,213892.0,244246.0
89037.0,97437.0,246046.0
88955.0,85384.0,243478.0
88805.0,115831.0,237692.0
88962.0,214900.0,238088.0
113550.0,110338.0,237196.0
88780.0,211497.0,237807.0
88784.0,215779.0,238055.0
89051.0,215355.0,237924.0
181107.0,152607.0,231292.0
89154.0,214333.0,237827.0
218084.0,208389.0,238610.0
89255.0,72977.0,236999.0
88732.0,214946.0,237253.0
220408.0,122337.0,237705.0
90944.0,160023.0,238385.0
113577.0,134415.0,236784.0
114020.0,85430.0,238219.0
89433.0,85476.0,237756.0
89307.0,202960.0,237511.0
90361.0,189587.0,244334.0
88966.0,153563.0,238314.0
4697.0,214354.0,237946.0
4721.0,85398.0,238963.0
4697.0,214256.0,238649.0
4741.0,122576.0,237759.0
4781.0,214835.0,238300.0
5039.0,215262.0,238176.0
4741.0,104064.0,238290.0
4781.0,153410.0,243701.0
4721.0,85278.0,238360.0
4741.0,122721.0,237994.0
84981.0,128701.0,239102.0
4721.0,85413.0,237308.0
4721.0,216548.0,243872.0
4781.0,147139.0,237451.0
88967.0,73288.0,237675.0
88822.0,85293.0,237901.0
213061.0,97988.0,237908.0
89949.0,217019.0,244773.0
88951.0,190718.0,175441.0
162612.0,85610.0,237232.0
90912.0,85390.0,237202.0
89164.0,85657.0,237582.0
88923.0,214568.0,238084.0
89223.0,85079.0,240314.0
88576.0,104096.0,244532.0
90865.0,215350.0,190003.0
88620.0,11845.0,238538.0
89188.0,104044.0,243706.0
88874.0,214219.0,240399.0
89104.0,214190.0,237051.0
88704.0,85703.0,238013.0
212019.0,215131.0,237344.0
89068.0,85577.0,238208.0
107906.0,86031.0,208063.0
97932.0,153205.0,236721.0
89047.0,73309.0,238130.0
89816.0,85640.0,237737.0
89910.0,110222.0,239147.0
89478.0,85188.0,239376.0
89441.0,103519.0,237441.0
238775.0,97842.0,243629.0
88716.0,73774.0,236699.0
89723.0,85466.0,245922.0
89222.0,97638.0,243635.0
175527.0,183761.0,238444.0
89425.0,214936.0,237417.0
89499.0,214469.0,237809.0
88969.0,85364.0,237735.0
88965.0,214261.0,242870.0
89269.0,214424.0,242445.0
174978.0,98138.0,243694.0
218302.0,85467.0,239330.0
89035.0,189841.0,237742.0
89351.0,85629.0,237423.0
89099.0,215144.0,225090.0
168874.0,184220.0,227054.0
131818.0,85562.0,238601.0
181799.0,110026.0,200345.0
199301.0,213874.0,237568.0
211562.0,208180.0,106437.0
114233.0,215379.0,106301.0
211961.0,215212.0,107516.0
211796.0,85590.0,106433.0
219826.0,160010.0,106707.0
211520.0,165293.0,106226.0
89337.0,159519.0,106606.0
220142.0,221125.0,106200.0
212171.0,214193.0,138707.0
206574.0,215030.0,106703.0
212630.0,221758.0,106486.0
213324.0,73010.0,106893.0
4741.0,73272.0,106646.0
4657.0,85193.0,107364.0
4677.0,73287.0,107157.0
4741.0,86721.0,106466.0
4665.0,85615.0,156357.0
4741.0,190790.0,106429.0
4753.0,215167.0,107039.0
4721.0,215490.0,106152.0
4721.0,73469.0,106212.0
4781.0,86879.0,105747.0
4721.0,152879.0,106699.0
4741.0,86928.0,106741.0
4721.0,215538.0,105715.0
4785.0,217297.0,108088.0
4657.0,215105.0,105944.0
4741.0,172250.0,108138.0
4805.0,98127.0,106207.0
4721.0,215275.0,163464.0
208066.0,183583.0,106422.0
4741.0,152617.0,106695.0
4741.0,92068.0,106286.0
4741.0,214452.0,106500.0
4741.0,221362.0,107472.0
4741.0,224536.0,106510.0
4741.0,85643.0,106324.0
4721.0,214259.0,24589.0
4677.0,221614.0,107291.0
4845.0,214950.0,106661.0
4721.0,104084.0,106577.0
4721.0,208924.0,106557.0
4721.0,85715.0,106365.0
4741.0,73313.0,106492.0
4741.0,73473.0,106086.0
4721.0,220795.0,106193.0
89151.0,214652.0,106474.0
211659.0,215389.0,106593.0
212817.0,104052.0,107249.0
225935.0,97895.0,106220.0
76917.0,214569.0,106207.0
91186.0,214338.0,106689.0
219106.0,220895.0,106732.0
211457.0,85193.0,105775.0
102065.0,85668.0,107100.0
150399.0,85548.0,106621.0
113913.0,208904.0,106806.0
219083.0,208954.0,106955.0
211636.0,215776.0,106186.0
211693.0,215173.0,106123.0
213102.0,215273.0,106013.0
218438.0,73255.0,106687.0
212362.0,85443.0,107224.0
174764.0,222014.0,107085.0
90521.0,85653.0,106404.0
212076.0,85523.0,106533.0
228726.0,215008.0,107227.0
125771.0,85471.0,107510.0
232543.0,97822.0,106880.0
218558.0,215323.0,106175.0
225999.0,214237.0,106688.0
240458.0,214483.0,105845.0
205836.0,152542.0,106491.0
212105.0,73359.0,106878.0
156990.0,85448.0,106653.0
89787.0,85777.0,106663.0
212440.0,215067.0,106364.0
227140.0,215093.0,106297.0
212463.0,208302.0,106717.0
240323.0,213940.0,106049.0
227922.0,215346.0,106256.0
218377.0,190011.0,105888.0
88954.0,208919.0,106543.0
211305.0,73333.0,106282.0
211874.0,213738.0,106628.0
218161.0,215318.0,106247.0
233297.0,216895.0,106559.0
212529.0,207972.0,106553.0
89453.0,216340.0,106333.0
212491.0,214894.0,759.0
213378.0,214143.0,11753.0
188139.0,214589.0,247177.0
213831.0,85445.0,106542.0
211422.0,98176.0,106317.0
232844.0,73660.0,106494.0
213391.0,209453.0,106473.0
169161.0,159408.0,106758.0
121059.0,214356.0,106581.0
225809.0,73421.0,106641.0
212400.0,85417.0,106673.0
202455.0,134994.0,107977.0
162580.0,214487.0,106370.0
240483.0,110373.0,105892.0
240181.0,12128.0,106065.0
219124.0,98019.0,106676.0
212743.0,85340.0,107255.0
215198.0,214436.0,106744.0
212336.0,147183.0,106479.0
212517.0,73283.0,106492.0
89586.0,153107.0,106792.0
218900.0,134669.0,106355.0
229084.0,134873.0,106657.0
88734.0,85400.0,106955.0
214031.0,91902.0,106203.0
213254.0,214976.0,106510.0
234143.0,85137.0,107284.0
228467.0,153064.0,106378.0
103949.0,85369.0,105983.0
217378.0,85461.0,106951.0
240302.0,86936.0,106263.0
212008.0,85941.0,106419.0
211780.0,85623.0,105692.0
211412.0,85919.0,106858.0
201962.0,85515.0,106419.0
164780.0,85311.0,106435.0
240317.0,85618.0,106597.0
212260.0,85757.0,106642.0
138824.0,85327.0,106311.0
4633.0,85940.0,107531.0
213365.0,85711.0,106503.0
217918.0,86094.0,106231.0
217264.0,85684.0,107310.0
213457.0,85768.0,106884.0
89358.0,89917.0,106527.0
212488.0,85962.0,106532.0
101530.0,85821.0,106524.0
89466.0,85611.0,105692.0
212011.0,85619.0,106339.0
239709.0,85740.0,107142.0
145462.0,85448.0,106513.0
137876.0,85561.0,114683.0
220901.0,86037.0,106130.0
213331.0,85869.0,106176.0
211915.0,85356.0,106972.0
214118.0,85791.0,105934.0
228328.0,73224.0,105944.0
228323.0,85730.0,106159.0
89762.0,85393.0,107624.0
144200.0,85667.0,194644.0
169536.0,219648.0,105942.0
217727.0,85654.0,106500.0
101291.0,85686.0,106988.0
212350.0,86061.0,105994.0
88991.0,85778.0,106256.0
212545.0,85582.0,106593.0
215110.0,85629.0,106013.0
219662.0,85829.0,106587.0
90419.0,85861.0,107353.0
101504.0,85570.0,131089.0
211925.0,85691.0,106233.0
219350.0,88761.0,119744.0
218408.0,85410.0,106446.0
217867.0,85732.0,106766.0
217717.0,85099.0,107309.0
212395.0,87123.0,106299.0
211662.0,85978.0,106089.0
225349.0,85911.0,106987.0
213288.0,85530.0,106334.0
211725.0,85845.0,105911.0
212458.0,97842.0,106089.0
218020.0,85497.0,106463.0
228681.0,85549.0,169497.0
162560.0,85616.0,106440.0
150444.0,85743.0,105785.0
177235.0,85954.0,106367.0
101478.0,85390.0,106127.0
89133.0,85169.0,106765.0
89385.0,73429.0,106686.0
216326.0,85414.0,105757.0
89608.0,85647.0,246008.0
212053.0,85819.0,106003.0
212054.0,85344.0,106310.0
212768.0,85579.0,107218.0
218549.0,85332.0,107108.0
217893.0,85165.0,107167.0
228434.0,85388.0,106083.0
138303.0,85310.0,105885.0
227991.0,85648.0,106355.0
212788.0,85704.0,106565.0
212964.0,85668.0,106871.0
213593.0,73654.0,107099.0
4741.0,85772.0,108917.0
4677.0,84992.0,106299.0
4721.0,85663.0,106173.0
4741.0,85252.0,106614.0
4741.0,86254.0,106904.0
4677.0,85490.0,106065.0
4657.0,85684.0,106187.0
4721.0,85300.0,106279.0
4761.0,85535.0,106867.0
208312.0,85256.0,106484.0
4583.0,86071.0,105907.0
5038.0,85171.0,106077.0
4761.0,85788.0,106447.0
4741.0,85473.0,106729.0
4721.0,85616.0,245775.0
4741.0,85501.0,106331.0
4741.0,86174.0,106912.0
4781.0,85613.0,106497.0
4721.0,85553.0,106889.0
4721.0,85294.0,107245.0
4721.0,85570.0,106303.0
4721.0,85578.0,106665.0
4741.0,85769.0,99396.0
4677.0,85386.0,99042.0
4741.0,85817.0,163661.0
4717.0,89837.0,105462.0
4761.0,85732.0,105670.0
4721.0,85764.0,101716.0
4781.0,85329.0,240247.0
4721.0,85703.0,93342.0
4721.0,87029.0,99776.0
4721.0,85645.0,99820.0
4781.0,85585.0,100793.0
4741.0,87256.0,100023.0
4677.0,85503.0,243716.0
211676.0,85097.0,99257.0
224249.0,85636.0,244446.0
89053.0,85758.0,106146.0
239911.0,85557.0,244020.0
239520.0,85494.0,99183.0
150058.0,85349.0,238277.0
211821.0,85689.0,101284.0
132421.0,85209.0,105425.0
101179.0,85299.0,106042.0
212913.0,85459.0,93666.0
224237.0,86089.0,30760.0
88899.0,85377.0,106149.0
89162.0,85591.0,106111.0
219241.0,85262.0,100705.0
156572.0,85393.0,99974.0
89440.0,85165.0,99990.0
212736.0,85215.0,99974.0
213805.0,85600.0,105999.0
89098.0,85350.0,100008.0
228508.0,85756.0,99240.0
225805.0,85776.0,93658.0
89078.0,85661.0,105778.0
120146.0,85773.0,99634.0
88818.0,85739.0,106743.0
212614.0,73486.0,99042.0
218758.0,85284.0,100392.0
211775.0,85849.0,99466.0
224148.0,85932.0,100685.0
162840.0,85829.0,99192.0
211778.0,87118.0,238759.0
219626.0,85120.0,93784.0
233656.0,85566.0,98973.0
240151.0,85487.0,94764.0
101906.0,86021.0,105856.0
227160.0,85348.0,99816.0
211890.0,85511.0,93674.0
211937.0,85762.0,105567.0
212829.0,85949.0,100138.0
211869.0,85442.0,244881.0
88973.0,85373.0,100098.0
213196.0,85763.0,94206.0
213157.0,85575.0,99777.0
121863.0,85670.0,99482.0
240495.0,85736.0,99594.0
187162.0,86042.0,100185.0
88793.0,86314.0,106339.0
138388.0,85461.0,93274.0
240011.0,85751.0,99264.0
228000.0,85891.0,99744.0
211895.0,86206.0,99859.0
211853.0,85330.0,99411.0
197102.0,85436.0,99253.0
110259.0,85528.0,100524.0
110759.0,85500.0,105505.0
190858.0,85597.0,100732.0
123326.0,85637.0,99508.0
229463.0,85414.0,237997.0
184950.0,85817.0,101528.0
110615.0,85497.0,99546.0
191055.0,85924.0,99228.0
222961.0,85681.0,105397.0
110745.0,85248.0,106270.0
165883.0,85860.0,238135.0
204186.0,85755.0,100119.0
172274.0,86624.0,100104.0
203410.0,85456.0,244711.0
197023.0,85165.0,99684.0
191197.0,85971.0,106252.0
191802.0,85153.0,99709.0
197899.0,86006.0,99528.0
110963.0,85444.0,243821.0
222337.0,85890.0,93074.0
204238.0,85605.0,105914.0
111224.0,85839.0,100232.0
111116.0,86117.0,99344.0
221572.0,88478.0,105455.0
178570.0,85659.0,100167.0
254007.0,85940.0,237231.0
180118.0,85512.0,92942.0
116932.0,85507.0,240244.0
191849.0,85519.0,105738.0
192862.0,85265.0,99804.0
197754.0,85475.0,105971.0
172591.0,85717.0,99254.0
110756.0,85794.0,99747.0
124502.0,85465.0,99559.0
209915.0,85538.0,106377.0
128733.0,85895.0,105853.0
180313.0,85625.0,99196.0
110782.0,85352.0,100021.0
184530.0,85990.0,99309.0
159476.0,87688.0,99733.0
154410.0,73438.0,99491.0
197505.0,85548.0,99503.0
173889.0,85438.0,105004.0
254000.0,85509.0,105780.0
110721.0,85524.0,99682.0
135767.0,85755.0,105998.0
190734.0,85691.0,99401.0
203502.0,85789.0,99412.0
117114.0,85448.0,100114.0
111030.0,85973.0,99339.0
160995.0,85527.0,105888.0
197146.0,85787.0,100066.0
255318.0,85811.0,100236.0
198280.0,85450.0,98854.0
178930.0,85180.0,100961.0
111837.0,85343.0,101264.0
192219.0,85733.0,100287.0
172693.0,85445.0,105633.0
197796.0,85535.0,100317.0
191750.0,85606.0,105940.0
117242.0,85645.0,244964.0
111056.0,85847.0,93626.0
254197.0,215518.0,93710.0
234561.0,85885.0,99938.0
209487.0,87248.0,99734.0
125617.0,85196.0,98885.0
172138.0,85326.0,99506.0
230942.0,85741.0,99872.0
117042.0,85406.0,100023.0
191067.0,122086.0,106467.0
204556.0,72566.0,99629.0
197306.0,91786.0,99639.0
110699.0,72762.0,99682.0
179099.0,103393.0,106249.0
197513.0,72767.0,93940.0
130877.0,103397.0,99447.0
110731.0,72586.0,101558.0
203034.0,72756.0,243852.0
191676.0,72809.0,99945.0
172591.0,78708.0,98819.0
184792.0,220803.0,105479.0
110576.0,214332.0,100272.0
111924.0,72881.0,106275.0
236114.0,91091.0,99576.0
210424.0,72534.0,101062.0
197759.0,73668.0,239077.0
110661.0,85491.0,99479.0
221643.0,72594.0,238608.0
198493.0,72369.0,99502.0
209556.0,84960.0,100255.0
136788.0,72913.0,106317.0
178922.0,85216.0,99024.0
217728.0,73232.0,100966.0
192155.0,85017.0,99650.0
179035.0,84870.0,106030.0
237055.0,73150.0,99442.0
211135.0,85530.0,100407.0
118182.0,73319.0,98692.0
110800.0,71980.0,106033.0
198045.0,85301.0,99372.0
191967.0,214394.0,100055.0
183941.0,121709.0,237421.0
228411.0,85727.0,99401.0
203602.0,72540.0,100321.0
191619.0,85565.0,99089.0
228089.0,214736.0,237909.0
160266.0,85018.0,99706.0
166316.0,72692.0,99629.0
197599.0,72526.0,100149.0
191062.0,85543.0,93796.0
192524.0,214343.0,99864.0
6676.0,85584.0,244303.0
229318.0,79376.0,93652.0
154005.0,85512.0,100031.0
185498.0,72829.0,106281.0
179352.0,85647.0,99656.0
148924.0,85598.0,93840.0
185521.0,72876.0,238958.0
168734.0,85632.0,105301.0
172206.0,196075.0,106307.0
245556.0,85310.0,105477.0
172785.0,85284.0,99467.0
211009.0,85487.0,100130.0
227856.0,73444.0,93784.0
253132.0,85583.0,93300.0
110808.0,72956.0,99927.0
253171.0,214349.0,99537.0
217356.0,91034.0,93588.0
256619.0,72535.0,237866.0
228687.0,72930.0,99509.0
197208.0,85309.0,106129.0
110286.0,85331.0,102425.0
222805.0,214342.0,244451.0
30084.0,73273.0,99762.0
217499.0,78695.0,238050.0
179189.0,84988.0,100445.0
252362.0,85705.0,100872.0
172554.0,72863.0,100379.0
192236.0,213567.0,100281.0
210734.0,116247.0,99484.0
191675.0,86724.0,244246.0
203795.0,73219.0,99341.0
184328.0,72845.0,100136.0
110947.0,116140.0,106560.0
117045.0,220110.0,238318.0
178282.0,201942.0,240589.0
184638.0,73117.0,237492.0
235598.0,85552.0,245252.0
148157.0,85206.0,203086.0
196747.0,86795.0,239066.0
198511.0,73555.0,238832.0
203885.0,103906.0,243754.0
209993.0,110782.0,237020.0
191381.0,85189.0,244680.0
197229.0,72222.0,244282.0
197504.0,72686.0,238357.0
191539.0,103713.0,195270.0
197021.0,72801.0,237742.0
110591.0,85175.0,244100.0
252188.0,72727.0,243668.0
209055.0,152805.0,239324.0
197430.0,73017.0,237514.0
111675.0,85618.0,214330.0
141821.0,72632.0,238809.0
160270.0,72802.0,243939.0
186361.0,72888.0,239737.0
179951.0,85725.0,219636.0
221348.0,98812.0,243882.0
112032.0,72856.0,219685.0
110393.0,85684.0,237459.0
260482.0,134983.0,238416.0
254141.0,72954.0,237919.0
111511.0,85599.0,237313.0
172654.0,72846.0,240461.0
190929.0,72610.0,206934.0
178901.0,110323.0,238326.0
111748.0,128266.0,238004.0
135450.0,72527.0,244876.0
123215.0,72819.0,244071.0
111209.0,73401.0,237569.0
192872.0,72576.0,202833.0
217031.0,72850.0,238449.0
197294.0,72706.0,244316.0
210824.0,85092.0,238044.0
209582.0,72723.0,244913.0
